seriesuid,coordX,coordY,coordZ,label
1.3.6.1.4.1.14519.5.2.1.6279.6001.238042459915048190592571019348,-45.225,3.8,-73.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.238042459915048190592571019348,-181.475,-133.075,-68.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.238042459915048190592571019348,-45.225,-1.2,-53.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.238042459915048190592571019348,-45.225,3.8,-43.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.238042459915048190592571019348,-65.225,-102.45,-23.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.238042459915048190592571019348,-75.225,-102.45,-18.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.238042459915048190592571019348,-44.6,-31.2,-18.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.238042459915048190592571019348,-85.225,-102.45,-13.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.238042459915048190592571019348,-44.6,-36.825,-8.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.238042459915048190592571019348,102.275,-72.45,-2.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,-107.65,-71.25,-298.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,-72.65,-101.25,-288.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,-97.65,-81.25,-277.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,-57.025,-101.875,-272.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,-82.65,-101.25,-272.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,-22.025,-96.25,-268.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,48.6,-101.875,-262.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,58.6,-96.25,-262.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,-77.65,-76.25,-257.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,-72.025,-101.25,-252.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,64.225,-91.25,-252.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,-32.025,-71.25,-241.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,-11.4,-71.25,-231.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,154.85,-86.25,-216.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,164.85,-86.25,-211.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,48.6,-71.25,-207.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,-163.275,-101.25,-206.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,149.85,-91.875,-196.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,164.85,-91.25,-196.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,144.85,-96.25,-176.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,-148.275,-106.25,-120.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,-173.9,-71.25,-115.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,28.6,35.0,-110.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,-133.275,-101.875,-105.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,-143.275,-96.875,-105.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,-173.9,-66.25,-105.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,179.85,-46.25,-105.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,18.6,35.0,-105.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,164.85,-51.25,-100.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,169.85,-30.625,-100.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,-7.025,35.0,-90.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,154.85,-50.625,-69.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,164.85,-50.625,-69.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.436403998650924660479049012235,-16.4,10.0,0.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,101.025,-103.25,-312.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,-157.1,38.0,-312.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,60.4,-108.875,-307.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,121.025,-93.25,-307.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,116.025,-108.875,-306.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,81.025,-113.875,-301.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,-162.1,33.0,-297.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,101.025,-98.875,-296.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,50.4,-93.25,-291.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,65.4,-78.25,-287.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,-167.1,23.0,-286.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,-157.1,43.0,-241.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,-167.1,38.0,-220.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,-172.1,38.0,-205.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,-177.1,28.0,-200.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,-177.1,-7.0,-195.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,-177.1,-12.625,-180.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,-177.1,-27.625,-145.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,14.775,-17.625,-145.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,10.4,-118.875,-140.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,202.275,-7.625,-114.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,-177.1,-37.625,-83.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,-126.475,-73.25,-68.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,-177.1,-38.25,-68.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,-177.1,-43.25,-48.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,9.775,-42.625,-48.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,-172.1,-58.25,-48.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,-167.1,-58.25,-33.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,-75.85,-17.625,-33.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,-15.225,78.0,-33.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,-20.225,-73.25,-28.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,29.775,-73.25,-28.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,-35.225,-68.25,-28.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,-137.1,-53.25,-28.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,-55.85,-52.625,-28.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,-176.475,-47.625,-28.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,80.4,-42.625,-28.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,96.025,-17.625,-28.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,-80.85,2.375,-28.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,-43.825,-28.25,-339.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,133.05,-12.625,-339.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,32.425,-7.625,-339.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,88.05,-7.625,-339.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,46.8,-2.625,-339.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,42.425,-58.875,-334.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,82.425,-53.25,-334.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,107.425,-18.25,-334.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,82.425,-8.25,-324.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,-23.825,-38.25,-319.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,31.8,-43.25,-314.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,93.05,-53.25,-314.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,87.425,-53.25,-309.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,133.05,-18.25,-304.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,16.8,-43.25,-294.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,27.425,28.0,-294.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,103.05,7.375,-289.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,72.425,-38.25,-288.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,113.05,12.375,-279.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,133.05,-17.625,-278.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,113.05,-12.625,-263.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,-185.7,53.0,-259.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,1.8,22.375,-253.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,31.8,43.0,-137.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,6.175,33.0,-122.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,11.8,37.375,-101.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,-49.45,-58.25,-61.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,-69.45,-58.25,-55.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,11.8,-33.25,-51.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,-3.825,12.375,-45.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,-43.825,-48.25,-35.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,26.8,-28.25,-35.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,-53.825,-48.25,-31.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,-38.825,-33.25,-31.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,32.425,-23.25,-30.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,-8.2,2.375,-30.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-95.95,-141.875,-314.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-115.95,-131.875,-314.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-156.575,-96.875,-314.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-176.575,-76.25,-314.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-187.2,-56.25,-314.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-192.2,-46.25,-314.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,157.175,-41.25,-314.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-197.2,85.625,-314.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-202.2,-25.625,-313.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-202.2,-5.625,-313.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-140.95,-116.875,-309.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,20.3,-76.25,-309.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,162.175,-25.625,-309.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,147.175,-81.25,-308.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-65.95,-167.5,-299.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-140.95,-116.875,-299.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-151.575,-106.25,-299.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-177.2,-71.25,-299.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-187.2,-56.25,-299.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-202.2,-5.0,-299.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-202.2,-15.625,-298.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-202.2,55.0,-298.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-131.575,-121.875,-294.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-120.95,-131.875,-293.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,45.925,-96.875,-293.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,152.175,-70.625,-289.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-156.575,-96.25,-284.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,162.175,-25.625,-284.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-192.2,85.625,-284.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-202.2,-5.625,-283.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-202.2,20.0,-283.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-202.2,35.0,-283.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-202.2,55.0,-283.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-197.2,70.625,-283.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-120.95,-131.875,-278.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-177.2,-66.25,-278.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-187.2,-51.25,-278.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,157.175,-40.625,-278.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,111.55,9.375,-278.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-100.95,-141.875,-274.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,70.925,-81.25,-273.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,152.175,-51.25,-273.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-187.2,95.625,-273.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-35.325,-172.5,-268.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-25.325,-172.5,-268.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-120.95,-131.875,-268.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-161.575,-86.25,-268.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-202.2,-15.625,-268.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-202.2,20.0,-268.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-202.2,35.0,-268.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-202.2,55.625,-268.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-197.2,70.625,-268.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-141.575,-116.25,-263.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-192.2,-35.625,-263.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-105.95,-141.875,-258.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,85.925,4.375,-258.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-40.325,-177.5,-253.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-85.325,-172.5,-253.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-29.7,-172.5,-253.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-60.325,-167.5,-253.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-100.95,-166.875,-253.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-141.575,-111.875,-253.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-156.575,-91.25,-253.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-187.2,-41.25,-253.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-192.2,-30.625,-253.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,111.55,10.0,-253.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-202.2,20.0,-253.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-197.2,70.625,-253.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-151.575,136.25,-253.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-70.95,-172.5,-253.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-161.575,-81.25,-253.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-197.2,55.625,-253.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,70.925,-30.625,-248.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-151.575,-91.25,-238.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-166.575,-71.25,-238.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-197.2,0.0,-238.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,75.925,10.0,-238.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-202.2,20.0,-238.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-197.2,65.0,-238.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-192.2,80.625,-238.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-100.95,-166.875,-238.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-110.95,-156.875,-238.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-106.575,-136.875,-238.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-146.575,-96.875,-238.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-156.575,-81.875,-238.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,157.175,-61.25,-238.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-192.2,-25.625,-238.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-151.575,136.875,-238.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,137.175,-86.25,-233.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-197.2,-10.625,-223.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-202.2,4.375,-223.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-197.2,65.0,-223.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-192.2,80.625,-223.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-187.2,90.625,-223.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-136.575,141.25,-223.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-146.575,-96.25,-208.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-151.575,-86.25,-208.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-182.2,-50.625,-208.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-202.2,50.0,-208.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-197.2,70.625,-208.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-192.2,85.625,-208.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-197.2,-20.625,-203.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-202.2,-5.625,-203.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,121.55,-121.875,-193.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-151.575,-86.25,-187.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-192.2,-40.625,-187.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-192.2,-40.625,-177.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-197.2,-30.625,-177.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-202.2,66.875,-177.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-197.2,80.625,-177.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-192.2,90.625,-177.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-146.575,141.25,-177.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-146.575,141.25,-162.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-187.2,-50.625,-152.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-197.2,-40.625,-152.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-202.2,-30.625,-147.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-192.2,-45.625,-132.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-202.2,-30.625,-132.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,116.55,-111.875,-122.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,20.925,35.0,-122.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-202.2,-30.625,-117.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,132.175,-101.25,-112.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,10.3,35.0,-112.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,111.55,-106.875,-106.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,95.925,-111.875,-101.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-202.2,-35.625,-97.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,0.3,30.0,-96.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,75.925,-111.25,-81.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,162.175,-45.625,-76.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-202.2,-35.625,-71.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,147.175,-40.625,-61.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,50.925,-101.25,-60.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,126.55,-50.625,-50.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,5.3,-101.25,-45.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,30.3,-81.25,-40.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-24.7,-121.875,-35.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,-5.325,-106.875,-30.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838,10.3,-86.25,-30.75,0
