seriesuid,coordX,coordY,coordZ,label
1.3.6.1.4.1.14519.5.2.1.6279.6001.837810280808122125183730411210,112.25,-42.825,-294.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.837810280808122125183730411210,51.0,-33.45,-289.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.837810280808122125183730411210,102.25,-58.45,-279.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.837810280808122125183730411210,66.0,-84.075,-264.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.837810280808122125183730411210,71.625,-58.45,-264.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.837810280808122125183730411210,81.625,-78.45,-264.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.837810280808122125183730411210,111.625,-48.45,-259.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.837810280808122125183730411210,61.0,-84.075,-254.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.837810280808122125183730411210,51.0,-84.075,-249.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.837810280808122125183730411210,76.625,-73.45,-249.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.837810280808122125183730411210,36.0,47.8,-142.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.837810280808122125183730411210,5.375,47.8,-117.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.837810280808122125183730411210,-4.625,47.8,-102.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.837810280808122125183730411210,-4.625,47.8,-92.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.837810280808122125183730411210,5.375,47.8,-36.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,49.0,-55.625,-313.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,14.0,136.875,-313.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,100.25,-51.25,-308.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,125.25,-10.0,-308.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,-112.875,121.25,-308.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,19.0,126.25,-308.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,-102.875,131.25,-308.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,110.25,-25.625,-303.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,125.25,-15.0,-292.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,74.625,-45.625,-287.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,90.25,-30.625,-287.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,105.25,-25.625,-287.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,115.25,-30.625,-282.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,19.0,136.875,-282.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,84.625,-56.25,-271.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,19.0,141.25,-269.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,64.625,-51.25,-267.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,14.0,50.625,-154.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,19.0,151.875,-84.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,-1.0,151.875,-83.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,69.625,146.875,-78.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,-16.625,151.875,-78.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,4.0,45.0,-68.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,3.375,151.875,-68.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.231834776365874788440767645596,32.525,-30.45,-281.985,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.231834776365874788440767645596,103.775,-9.825,-276.985,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.231834776365874788440767645596,32.525,-29.825,-251.36,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.231834776365874788440767645596,73.15,86.425,1.765,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.231834776365874788440767645596,-53.725,-55.45,6.765,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.231834776365874788440767645596,-13.1,-14.825,6.765,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.261678072503577216586082745513,-58.908,-320.158,-340.4,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.261678072503577216586082745513,-113.908,-279.533,-340.4,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.261678072503577216586082745513,-104.533,-279.533,-340.4,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.261678072503577216586082745513,-98.908,-254.533,-340.4,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.261678072503577216586082745513,123.592,-253.908,-340.4,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.261678072503577216586082745513,-84.533,-233.908,-340.4,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.261678072503577216586082745513,-43.283,-325.158,-335.4,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.261678072503577216586082745513,-18.283,-325.158,-335.4,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.261678072503577216586082745513,108.592,-274.533,-335.4,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.261678072503577216586082745513,103.592,-253.908,-335.4,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.261678072503577216586082745513,88.592,-243.908,-335.4,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.261678072503577216586082745513,113.592,-213.908,-335.4,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.261678072503577216586082745513,-68.283,-315.158,-325.4,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.261678072503577216586082745513,103.592,-228.908,-320.4,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.261678072503577216586082745513,-38.283,-320.158,-319.775,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.261678072503577216586082745513,103.592,-208.908,-319.775,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.261678072503577216586082745513,123.592,-228.908,-315.4,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.261678072503577216586082745513,98.592,-253.908,-309.775,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.261678072503577216586082745513,107.967,-253.908,-309.775,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.261678072503577216586082745513,107.967,-228.908,-304.775,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.261678072503577216586082745513,-3.283,-188.283,-56.65,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306140003699110313373771452136,13.7,29.5,-202.06,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306140003699110313373771452136,-6.925,34.5,-181.435,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306140003699110313373771452136,38.7,171.375,-161.435,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306140003699110313373771452136,18.075,175.75,-161.435,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306140003699110313373771452136,3.075,161.375,-140.81,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306140003699110313373771452136,23.7,161.375,-140.81,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306140003699110313373771452136,43.7,161.375,-140.81,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306140003699110313373771452136,13.7,160.75,-130.81,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306140003699110313373771452136,33.7,160.75,-130.81,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306140003699110313373771452136,63.7,160.75,-130.81,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306140003699110313373771452136,43.7,160.75,-130.185,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306140003699110313373771452136,-36.925,160.75,-125.81,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306140003699110313373771452136,-16.925,160.75,-125.81,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306140003699110313373771452136,53.7,160.75,-125.81,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306140003699110313373771452136,8.075,23.875,-115.81,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306140003699110313373771452136,-26.925,160.75,-115.81,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306140003699110313373771452136,-6.925,160.75,-115.81,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306140003699110313373771452136,-1.925,9.5,-115.185,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306140003699110313373771452136,13.7,155.75,-115.185,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306140003699110313373771452136,63.7,156.375,-115.185,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306140003699110313373771452136,43.7,160.75,-115.185,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306140003699110313373771452136,-47.55,160.75,-110.81,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171,-70.25,30.0,-156.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171,102.25,35.0,-151.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171,-75.25,15.0,-150.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171,-50.25,85.625,-39.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171,-39.625,45.625,-3.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171,-4.0,55.0,-3.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171,-95.875,-96.875,16.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171,36.625,-76.875,21.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171,46.0,-76.875,21.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171,-9.625,45.0,21.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171,-80.25,-101.875,31.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171,-100.875,-91.875,31.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171,-39.625,-81.875,31.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171,-45.25,-101.875,37.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171,46.625,-86.875,37.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171,-44.625,-81.875,37.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171,87.25,-76.875,37.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171,-44.625,-112.5,41.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171,-24.625,-127.5,42.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171,-55.25,-112.5,52.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171,-59.625,-102.5,52.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171,71.625,-91.875,52.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171,87.25,-76.875,52.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679,129.275,36.2,-270.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679,129.275,-14.425,-255.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679,124.275,-34.425,-254.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679,-3.225,16.2,-57.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679,-33.85,-60.05,-52.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679,-33.85,-50.05,-51.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679,-23.225,-75.675,-46.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679,-2.6,11.2,-46.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,80.25,-116.875,-352.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,90.25,-116.25,-352.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,100.25,-111.875,-352.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-82.25,-86.25,-352.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-112.25,-76.25,-352.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-112.25,-66.25,-352.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,140.875,-61.25,-352.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-208.5,-5.625,-352.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,59.625,-121.875,-347.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,135.875,-71.25,-347.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-102.25,-66.25,-347.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-213.5,15.0,-342.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-213.5,30.0,-342.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,115.875,-86.25,-337.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,80.25,-111.875,-332.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,34.625,-126.875,-331.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,44.625,-121.875,-331.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,110.25,-91.25,-327.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,150.875,-20.625,-321.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-208.5,0.0,-321.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-213.5,15.0,-321.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,90.25,-136.875,-316.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,135.875,-51.25,-316.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,145.875,-31.25,-316.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,70.25,-111.875,-311.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,95.25,-96.25,-306.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-213.5,20.0,-301.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-213.5,50.0,-301.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-213.5,40.0,-301.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-193.5,-25.625,-296.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-203.5,-15.0,-296.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-208.5,4.375,-296.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,54.625,-106.25,-281.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-198.5,-10.0,-246.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-203.5,-0.625,-246.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-6.0,70.625,-200.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-11.0,60.625,-179.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-16.625,55.625,-160.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-16.0,50.625,-149.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-213.5,0.0,-143.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,140.25,45.625,-113.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,4.625,20.0,-103.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-6.0,30.0,-93.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-6.0,15.0,-83.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,9.0,15.0,-83.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,4.0,30.0,-83.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,108.687,-137.188,55.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,88.062,-127.188,55.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,52.437,-172.813,60.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,98.062,-167.813,65.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,108.062,-147.813,65.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,93.062,-102.188,75.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,108.062,-152.813,85.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,98.062,-183.438,90.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,52.437,-162.813,90.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,93.062,-127.813,95.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,78.062,-157.813,100.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,52.437,-157.813,105.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,93.062,-147.813,105.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,83.062,-167.813,110.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,98.062,-167.813,110.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,6.812,-117.188,278.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,1.812,-122.188,287.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,-18.188,-30.938,333.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,16.812,-35.938,343.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,6.812,-35.938,343.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,21.812,-35.938,353.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,11.812,-30.938,353.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,-28.813,-40.938,358.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,-43.813,-40.938,368.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,1.812,-45.938,373.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,-28.813,-41.563,373.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,-64.438,-45.938,378.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,52.437,-41.563,383.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083,116.05,-61.25,-266.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083,91.05,-50.625,-266.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083,4.175,-66.25,-256.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083,59.8,-60.625,-256.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083,4.175,-66.25,-241.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083,-5.825,-91.25,-231.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083,64.8,-76.25,-226.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083,14.8,-91.25,-221.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083,39.8,60.625,-134.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083,9.175,50.625,-104.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083,-0.825,50.625,-93.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083,9.175,40.0,-33.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083,9.175,-45.625,-28.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083,24.8,-41.25,-23.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083,-10.825,-40.625,-23.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083,9.8,35.0,-23.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083,24.8,-25.625,-18.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083,-25.825,-35.625,-13.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083,-26.45,-25.625,-13.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083,-25.825,-10.625,-13.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083,-142.7,-5.0,-13.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083,9.8,30.0,-13.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084,-32.55,-28.25,-258.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084,44.325,-8.25,-253.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084,59.325,-7.625,-253.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084,18.7,-33.25,-237.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084,3.7,-28.25,-237.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084,28.7,-23.25,-233.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084,44.325,-8.25,-233.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084,-133.8,28.0,-110.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084,-26.925,-23.25,-65.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084,18.7,119.25,-60.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084,-16.925,-23.25,-59.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084,-51.925,-13.25,-59.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084,-1.925,-23.25,-54.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084,74.325,113.625,-24.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084,89.95,108.625,-19.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084,59.325,-13.25,-18.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084,-62.55,113.625,-18.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084,69.325,-3.25,-13.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.310548927038333190233889983845,30.425,-86.25,-319.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.310548927038333190233889983845,76.05,-5.625,-314.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.310548927038333190233889983845,30.425,-86.25,-304.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.310548927038333190233889983845,-30.825,-71.25,-299.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.310548927038333190233889983845,55.425,-46.25,-299.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.310548927038333190233889983845,81.05,-20.625,-299.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.310548927038333190233889983845,65.425,-86.25,-294.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.310548927038333190233889983845,4.8,30.0,-116.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.310548927038333190233889983845,-5.2,25.0,-86.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.310548927038333190233889983845,-0.2,0.0,-45.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.310548927038333190233889983845,-35.825,4.375,-45.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.310548927038333190233889983845,-147.7,20.0,-45.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031,42.8,-61.25,-309.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031,109.05,-5.0,-304.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031,-104.075,-66.25,-253.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031,-23.45,-96.25,-45.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031,-7.825,-96.25,-35.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031,-28.45,-91.875,-25.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031,-23.45,-81.25,-25.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031,-7.825,-91.25,-15.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031,-27.825,-76.25,-15.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031,7.175,-71.25,-15.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031,-7.825,-66.25,-15.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031,32.8,-66.25,-15.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.882070241245008756731854510592,-50.05,-101.875,-303.81,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.882070241245008756731854510592,-80.05,-71.875,-303.81,0
